product_id,product_name,category,subcategory,launch_date,discontinued_date,unit_cost,unit_price,supplier_id,manufacturing_location_id
P32027,World,Probably,Enough,2015-04-08,2026-01-13,361.04,983.98,S32027,M32027
P32028,Clear,Forward,Age,2019-10-07,2028-09-28,250.93,557.33,S32028,M32028
P32029,Pattern,Between,Military,2019-04-12,2024-06-03,37.52,859.51,S32029,M32029
P32030,Author,Southern,Wear,2022-12-13,2025-05-29,352.44,943.75,S32030,M32030
P32031,Continue,Trouble,Nearly,2016-07-05,2026-08-25,260.06,755.23,S32031,M32031
P32032,Once,Edge,Sit,2021-03-21,2027-07-09,130.14,868.97,S32032,M32032
P32033,Vote,Seek,Total,2017-08-06,2024-04-15,357.88,991.18,S32033,M32033
P32034,Avoid,Bad,Particular,2021-10-13,2024-09-15,34.89,655.77,S32034,M32034
P32035,Cost,Big,Care,2022-12-22,2026-02-19,262.26,886.55,S32035,M32035
P32036,Approach,Left,Sure,2015-03-06,2025-04-07,485.84,574.01,S32036,M32036
P32037,Wall,Event,Debate,2015-01-18,2026-02-26,390.19,745.16,S32037,M32037
P32038,Another,Though,Doctor,2016-03-07,2025-08-19,14.72,865.11,S32038,M32038
P32039,Property,Including,Claim,2022-02-15,2024-03-20,490.62,967.53,S32039,M32039
P32040,Skill,Soldier,Require,2018-07-21,2027-09-23,170.6,776.29,S32040,M32040
P32041,Agency,Wear,Guess,2018-11-12,2025-02-22,458.19,603.39,S32041,M32041
P32042,Follow,American,Newspaper,2023-07-31,2026-03-02,266.5,986.48,S32042,M32042
P32043,All,Serious,Cut,2020-05-16,2028-01-11,413.42,567.13,S32043,M32043
P32044,Economy,Million,Prove,2020-04-05,2025-09-12,79.16,565.13,S32044,M32044
P32045,Message,Almost,Away,2017-03-13,2024-04-18,301.53,503.96,S32045,M32045
P32046,Travel,Where,Serious,2014-08-01,2025-03-15,124.98,860.43,S32046,M32046
P32047,Study,Fall,Behavior,2019-04-01,2027-11-14,210.58,896.86,S32047,M32047
P32048,Age,List,Might,2023-01-16,2024-02-10,16.46,534.45,S32048,M32048
P32049,War,Room,Agent,2021-01-26,2025-08-20,140.54,935.91,S32049,M32049
P32050,Political,Company,Loss,2018-10-17,2028-06-08,339.95,638.03,S32050,M32050
P32051,Chair,Fish,Prove,2019-03-09,2027-10-20,467.52,806.95,S32051,M32051
P32052,Sell,Example,Fund,2019-08-01,2028-04-08,138.49,572.03,S32052,M32052
P32053,Which,Pull,Possible,2019-03-14,2026-06-20,32.67,599.97,S32053,M32053
P32054,Something,Six,Along,2017-06-05,2025-05-19,156.76,870.22,S32054,M32054
P32055,From,Result,Evidence,2016-08-26,2027-03-20,451.06,615.05,S32055,M32055
P32056,Truth,Thank,Walk,2021-04-02,2028-05-08,176.19,770.97,S32056,M32056
P32057,Lead,Picture,Speech,2023-10-12,2028-08-03,191.92,960.42,S32057,M32057
P32058,Table,Concern,Between,2017-09-18,2024-05-21,268.96,653.41,S32058,M32058
P32059,Fight,We,The,2015-08-14,2025-05-26,19.53,520.61,S32059,M32059
P32060,A,Their,Final,2019-03-13,2026-07-17,419.88,971.89,S32060,M32060
P32061,Them,Firm,Note,2022-10-23,2024-02-19,392.58,694.7,S32061,M32061
P32062,Series,Her,Rest,2019-06-04,2027-12-20,481.55,601.61,S32062,M32062
P32063,Eat,Coach,Education,2017-12-01,2024-11-11,247.27,612.18,S32063,M32063
P32064,Form,What,Seat,2021-02-06,2024-10-01,226.54,633.88,S32064,M32064
P32065,Exactly,Its,Page,2018-05-13,2024-02-22,210.43,887.25,S32065,M32065
P32066,Floor,Dark,Similar,2023-11-30,2027-02-25,98.94,619.38,S32066,M32066
P32067,Expect,Choose,Sign,2021-05-08,2028-08-12,488.88,934.78,S32067,M32067
P32068,Stock,Perhaps,View,2018-06-27,2026-12-16,18.87,858.05,S32068,M32068
P32069,Call,Cultural,Year,2014-02-27,2029-01-15,223.3,576.78,S32069,M32069
P32070,Know,Your,Spend,2015-01-22,2024-05-25,467.08,686.84,S32070,M32070
P32071,Success,Student,Third,2023-01-18,2025-01-03,219.14,827.19,S32071,M32071
P32072,By,Force,Join,2014-06-18,2028-05-01,263.27,977.66,S32072,M32072
P32073,Left,Pretty,Record,2018-11-18,2027-09-30,386.83,811.57,S32073,M32073
P32074,Might,Someone,Those,2014-11-08,2024-07-05,263.36,894.5,S32074,M32074
P32075,Suggest,Result,Peace,2021-01-09,2028-09-16,10.07,678.44,S32075,M32075
P32076,Position,Heavy,Particular,2018-10-09,2028-07-01,38.15,717.93,S32076,M32076
P32077,Analysis,Page,Pick,2020-06-22,2024-11-16,309.27,920.29,S32077,M32077
P32078,Scientist,Budget,Black,2015-07-18,2025-01-02,172.04,592.23,S32078,M32078
P32079,Base,Young,Forward,2015-10-12,2027-08-30,201.26,516.6,S32079,M32079
P32080,Discover,Position,Free,2024-01-23,2026-06-09,299.04,594.44,S32080,M32080
P32081,Understand,Per,Unit,2019-06-10,2024-05-25,387.76,651.97,S32081,M32081
P32082,Stock,Describe,Middle,2019-08-30,2024-02-08,335.06,760.95,S32082,M32082
P32083,Would,Require,Short,2023-12-31,2027-03-06,176.72,512.26,S32083,M32083
P32084,Course,Suddenly,Hospital,2022-10-31,2025-07-01,489.25,867.13,S32084,M32084
P32085,Fight,Effort,Country,2014-05-27,2025-04-07,128.7,512.51,S32085,M32085
P32086,Case,Guy,Walk,2022-01-27,2028-12-17,291.63,873.42,S32086,M32086
P32087,Political,Less,Couple,2022-10-10,2025-03-31,321.83,824.31,S32087,M32087
P32088,According,Suddenly,Ready,2022-07-03,2028-02-03,362.41,991.76,S32088,M32088
P32089,Threat,Too,Garden,2023-07-04,2025-10-08,111.71,930.25,S32089,M32089
P32090,Enough,Some,Ready,2015-02-09,2025-04-11,416.21,931.34,S32090,M32090
P32091,Field,Meeting,Including,2017-10-17,2026-05-13,216.6,639.01,S32091,M32091
P32092,Treat,Why,Itself,2015-01-29,2024-05-17,156.14,863.11,S32092,M32092
P32093,Relate,Within,Sit,2023-10-05,2024-05-07,360.12,969.06,S32093,M32093
P32094,Data,Keep,New,2018-01-07,2029-01-14,132.9,825.33,S32094,M32094
P32095,Suddenly,Upon,Much,2017-01-12,2028-04-08,168.92,568.01,S32095,M32095
P32096,Begin,Conference,Tough,2015-01-11,2025-05-03,435.96,688.82,S32096,M32096
P32097,Approach,Training,Specific,2015-03-23,2025-10-16,276.48,958.68,S32097,M32097
P32098,Trade,Fill,Traditional,2014-05-06,2027-06-07,362.86,790.23,S32098,M32098
P32099,Budget,They,Phone,2019-03-09,2025-06-18,191.24,930.08,S32099,M32099
P32100,Side,Special,Economic,2019-08-07,2027-11-05,88.03,740.01,S32100,M32100
P32101,Second,To,Simple,2022-01-28,2025-04-05,207.12,590.14,S32101,M32101
P32102,Executive,Inside,Simple,2021-11-23,2024-04-25,433.39,869.43,S32102,M32102
P32103,Think,Vote,Kind,2019-06-15,2025-08-16,422.97,859.58,S32103,M32103
P32104,Situation,Analysis,Address,2016-04-08,2028-07-20,189.56,901.01,S32104,M32104
P32105,Those,Middle,Specific,2020-09-01,2026-01-19,412.8,516.86,S32105,M32105
P32106,Travel,Hear,Before,2018-04-21,2025-06-27,430.08,832.4,S32106,M32106
P32107,Nice,Husband,Learn,2020-11-19,2025-01-19,281.35,819.51,S32107,M32107
P32108,Clearly,Certain,Then,2024-01-16,2024-06-04,101.17,963.04,S32108,M32108
P32109,Recognize,Idea,Consumer,2021-02-07,2028-11-20,100.68,773.76,S32109,M32109
P32110,Tough,Name,Both,2015-05-11,2025-12-22,116.66,760.9,S32110,M32110
P32111,Send,International,Against,2015-11-20,2028-11-25,313.98,508.58,S32111,M32111
P32112,Building,Face,Face,2023-12-19,2025-04-03,398.71,589.23,S32112,M32112
P32113,Ability,Fact,Traditional,2017-11-06,2028-08-21,181.38,893.35,S32113,M32113
P32114,Magazine,Soldier,Family,2017-11-21,2026-02-22,487.57,533.01,S32114,M32114
P32115,Room,Free,Experience,2016-02-15,2028-02-28,51.23,787.51,S32115,M32115
P32116,Opportunity,There,Word,2020-12-07,2028-08-04,66.6,872.26,S32116,M32116
P32117,Fly,Ask,Candidate,2021-02-28,2028-06-11,429.11,980.52,S32117,M32117
P32118,Still,Discuss,Beyond,2021-06-05,2027-11-22,149.75,782.58,S32118,M32118
P32119,Into,Fine,Investment,2021-02-06,2026-05-25,177.1,743.08,S32119,M32119
P32120,Task,Newspaper,Notice,2015-07-04,2027-08-09,15.84,697.64,S32120,M32120
P32121,Market,Court,Impact,2014-10-30,2025-06-28,410.61,625.89,S32121,M32121
P32122,Tough,Quickly,At,2022-10-17,2028-03-08,276.16,810.52,S32122,M32122
P32123,Represent,Every,Sport,2023-07-29,2027-01-06,222.08,894.34,S32123,M32123
P32124,Us,Low,Suffer,2021-10-16,2028-02-28,28.83,993.88,S32124,M32124
P32125,Country,Couple,Religious,2016-02-19,2025-06-01,237.44,800.0,S32125,M32125
P32126,Message,Spring,Believe,2022-02-18,2027-11-07,355.91,592.62,S32126,M32126
P32127,Financial,Minute,Old,2022-05-01,2028-04-15,402.87,528.0,S32127,M32127
P32128,Chance,Bill,Stay,2018-11-01,2027-01-24,395.58,584.86,S32128,M32128
P32129,Fact,Especially,Economy,2023-07-25,2025-11-28,156.64,617.68,S32129,M32129
P32130,Sea,Back,Ahead,2021-12-23,2025-11-30,94.68,679.28,S32130,M32130
P32131,Data,Well,Plant,2016-07-05,2027-06-15,111.61,908.81,S32131,M32131
P32132,Move,Notice,Approach,2022-08-28,2026-05-14,387.18,705.6,S32132,M32132
P32133,Pass,Which,Describe,2018-10-30,2024-05-05,357.96,909.9,S32133,M32133
P32134,Bank,Key,Production,2022-01-21,2026-08-25,30.54,931.06,S32134,M32134
P32135,Call,Know,Hand,2018-05-20,2025-03-01,272.44,766.25,S32135,M32135
P32136,Yeah,Must,Majority,2021-01-27,2027-06-03,427.98,877.55,S32136,M32136
P32137,Law,Between,Field,2015-03-17,2025-05-31,312.4,544.33,S32137,M32137
P32138,Even,Teach,Six,2021-10-23,2028-05-30,55.84,640.69,S32138,M32138
P32139,Office,Commercial,Owner,2022-05-25,2027-03-28,216.42,831.29,S32139,M32139
P32140,Ever,Put,Side,2017-07-29,2024-06-09,256.22,897.71,S32140,M32140
P32141,Public,Tend,Because,2016-06-29,2027-03-14,323.4,508.81,S32141,M32141
P32142,Toward,Miss,Medical,2014-02-11,2026-08-09,313.91,723.97,S32142,M32142
P32143,Move,Recently,All,2022-01-06,2028-11-08,124.11,748.23,S32143,M32143
P32144,Some,Life,Enough,2021-02-22,2025-04-01,256.58,580.07,S32144,M32144
P32145,Star,Republican,Minute,2016-09-11,2025-03-16,201.31,950.65,S32145,M32145
P32146,Animal,Page,Range,2022-04-24,2024-08-27,123.62,795.95,S32146,M32146
P32147,Cause,Save,Policy,2019-06-18,2025-07-17,332.68,914.54,S32147,M32147
P32148,Practice,Writer,Man,2024-01-06,2028-09-09,427.89,588.48,S32148,M32148
P32149,Everyone,Second,Three,2018-08-20,2027-02-07,64.49,976.85,S32149,M32149
P32150,Major,Particular,Serve,2023-06-14,2026-06-26,69.51,774.92,S32150,M32150
P32151,Force,Guy,Firm,2016-06-03,2024-10-26,470.31,606.51,S32151,M32151
P32152,Recently,Table,One,2020-02-14,2025-09-13,441.09,905.82,S32152,M32152
P32153,Medical,Or,President,2020-08-07,2026-02-15,393.91,574.92,S32153,M32153
P32154,Course,Military,Since,2015-08-16,2028-04-02,168.43,659.1,S32154,M32154
P32155,Sound,Wind,Reflect,2015-03-24,2025-07-14,413.11,825.98,S32155,M32155
P32156,Left,Full,Purpose,2014-12-20,2028-09-14,329.94,632.59,S32156,M32156
P32157,According,Similar,Line,2023-11-16,2027-09-13,271.08,953.06,S32157,M32157
P32158,It,Thing,Successful,2021-02-03,2024-05-10,173.44,809.24,S32158,M32158
P32159,Manager,Rock,Forward,2019-11-20,2027-02-17,425.37,967.67,S32159,M32159
P32160,Thing,Rate,Career,2021-01-31,2025-11-28,467.56,630.84,S32160,M32160
P32161,Major,Culture,Thing,2021-12-16,2025-08-15,227.04,637.94,S32161,M32161
P32162,Turn,Simply,Game,2021-03-28,2026-05-01,58.19,772.67,S32162,M32162
P32163,Body,Require,Clear,2015-08-06,2028-06-21,226.44,912.49,S32163,M32163
P32164,Director,Any,Three,2015-09-18,2028-09-10,402.23,521.26,S32164,M32164
P32165,Raise,Authority,Million,2020-09-19,2024-09-26,477.8,780.05,S32165,M32165
P32166,Hotel,Beyond,Cultural,2021-11-02,2027-02-06,436.79,999.77,S32166,M32166
P32167,Cover,Sit,Across,2015-04-20,2028-06-23,419.11,747.72,S32167,M32167
P32168,Above,Soldier,Or,2019-07-20,2028-01-03,251.4,615.92,S32168,M32168
P32169,Tell,Within,Certain,2018-11-30,2025-12-01,193.32,616.09,S32169,M32169
P32170,They,Raise,Like,2023-02-11,2025-11-04,251.87,969.53,S32170,M32170
P32171,Defense,Mean,Police,2023-05-24,2025-04-09,496.01,714.4,S32171,M32171
P32172,Evening,Civil,Across,2023-06-05,2028-08-27,447.44,600.0,S32172,M32172
P32173,Your,Mind,Down,2023-12-22,2028-05-14,361.79,598.47,S32173,M32173
P32174,Type,Star,Plan,2016-08-22,2025-10-28,78.79,819.6,S32174,M32174
P32175,Difficult,Mind,Process,2016-08-31,2024-03-21,145.56,891.46,S32175,M32175
P32176,Available,Understand,Reason,2014-08-13,2027-08-04,231.51,598.12,S32176,M32176
P32177,Easy,Rock,Down,2023-03-29,2027-07-29,471.2,916.01,S32177,M32177
P32178,As,Choose,Anyone,2023-10-24,2028-06-28,33.76,575.55,S32178,M32178
P32179,Left,Thousand,Key,2017-11-23,2026-11-12,262.72,711.6,S32179,M32179
P32180,Research,Back,Yard,2022-04-20,2028-06-27,106.01,775.24,S32180,M32180
P32181,Cost,Raise,More,2014-07-25,2027-10-11,165.43,745.5,S32181,M32181
P32182,Up,Everybody,Someone,2015-10-27,2025-02-23,438.86,879.03,S32182,M32182
P32183,Him,New,Property,2015-01-30,2027-11-22,225.71,867.64,S32183,M32183
P32184,Range,Enjoy,Focus,2014-10-11,2028-05-15,103.51,952.05,S32184,M32184
P32185,We,After,Decide,2021-09-05,2025-11-02,240.96,602.89,S32185,M32185
P32186,Himself,At,Their,2019-10-23,2026-12-31,298.33,855.93,S32186,M32186
P32187,Lose,Specific,Strategy,2024-01-20,2026-03-05,406.19,561.75,S32187,M32187
P32188,Action,Dream,Simply,2019-09-14,2024-11-12,223.09,724.38,S32188,M32188
P32189,Future,Bill,Yeah,2022-01-26,2026-08-18,221.26,636.77,S32189,M32189
P32190,Natural,Key,Surface,2016-05-13,2028-02-27,266.65,895.26,S32190,M32190
P32191,Risk,Free,Republican,2020-07-05,2026-10-28,202.87,753.49,S32191,M32191
P32192,Police,Reason,Summer,2015-02-27,2027-08-02,359.53,506.05,S32192,M32192
P32193,Stay,Bring,Finally,2015-12-12,2027-01-14,155.81,921.3,S32193,M32193
P32194,Today,Cultural,Story,2016-04-23,2025-07-05,271.34,943.46,S32194,M32194
P32195,True,My,Lose,2021-03-29,2026-05-19,348.83,502.33,S32195,M32195
P32196,Surface,Step,Wonder,2020-12-10,2025-01-05,364.89,870.24,S32196,M32196
P32197,After,Believe,Company,2020-05-23,2024-08-30,175.98,581.81,S32197,M32197
P32198,Scene,Room,Majority,2014-06-22,2026-05-05,91.5,782.02,S32198,M32198
P32199,Stop,Team,Bed,2021-02-22,2026-03-18,207.82,748.02,S32199,M32199
P32200,Here,Allow,Increase,2016-05-18,2025-01-21,483.89,550.67,S32200,M32200
P32201,Travel,Hot,Hair,2016-03-02,2025-11-08,499.85,529.03,S32201,M32201
P32202,Project,Cost,Dinner,2015-06-06,2026-09-24,329.33,849.72,S32202,M32202
P32203,Talk,Rise,Street,2017-09-02,2027-01-16,398.47,797.68,S32203,M32203
P32204,Different,Finish,Anything,2023-12-25,2025-10-17,21.89,831.47,S32204,M32204
P32205,Sign,Could,Eight,2017-11-05,2028-08-24,493.95,684.58,S32205,M32205
P32206,Something,People,Modern,2019-11-11,2027-05-07,470.53,759.69,S32206,M32206
P32207,Hold,Personal,Start,2019-09-30,2027-08-30,211.36,777.0,S32207,M32207
P32208,His,Study,Wall,2015-04-24,2025-01-14,494.42,621.51,S32208,M32208
P32209,Economic,Site,Example,2018-07-26,2028-09-08,40.85,676.64,S32209,M32209
P32210,Quality,Police,Movement,2023-10-03,2026-02-12,356.19,801.84,S32210,M32210
P32211,Fine,School,Marriage,2018-03-10,2026-09-19,442.26,920.67,S32211,M32211
P32212,Or,Former,Cup,2014-08-06,2025-06-14,441.33,602.95,S32212,M32212
P32213,Forget,Most,Professional,2019-04-20,2024-03-11,378.06,914.3,S32213,M32213
P32214,Throw,Range,Soldier,2014-06-28,2024-08-01,236.07,775.02,S32214,M32214
P32215,Garden,Top,Go,2021-10-27,2027-01-29,210.94,730.82,S32215,M32215
P32216,Scene,Real,Improve,2023-05-05,2025-08-19,459.99,506.5,S32216,M32216
P32217,Join,Out,Especially,2014-12-27,2028-05-15,189.95,936.38,S32217,M32217
P32218,During,Music,Nothing,2022-08-24,2026-05-17,467.03,678.29,S32218,M32218
P32219,When,Discuss,Land,2014-03-28,2025-12-24,209.0,835.48,S32219,M32219
P32220,Nor,Television,Them,2023-08-23,2026-07-12,425.35,943.9,S32220,M32220
P32221,Either,Letter,Relate,2019-05-30,2024-12-16,233.34,754.55,S32221,M32221
P32222,Federal,Act,Pressure,2020-04-09,2025-08-16,128.86,666.01,S32222,M32222
P32223,Sit,Among,Put,2015-05-24,2027-07-25,174.25,673.57,S32223,M32223
P32224,Brother,Anyone,Perhaps,2017-10-27,2024-10-10,445.39,818.19,S32224,M32224
P32225,Among,Woman,Our,2014-04-26,2024-12-06,349.13,798.18,S32225,M32225
P32226,Avoid,Central,Statement,2021-02-01,2026-03-07,112.46,763.92,S32226,M32226
P32227,Democrat,Way,Effect,2020-11-08,2028-07-14,194.39,606.85,S32227,M32227
P32228,Level,Today,Ask,2016-01-23,2026-02-10,13.82,859.15,S32228,M32228
P32229,Lose,More,Long,2023-08-24,2029-01-04,50.98,578.33,S32229,M32229
P32230,Another,Wide,Up,2023-10-06,2026-03-02,184.89,954.7,S32230,M32230
P32231,Member,Off,Per,2022-11-25,2024-03-09,369.19,621.81,S32231,M32231
P32232,Attack,Development,Visit,2016-04-15,2026-08-24,467.97,677.43,S32232,M32232
P32233,Film,Money,Bring,2016-03-10,2024-05-31,162.55,996.57,S32233,M32233
P32234,Rock,Response,Purpose,2016-09-03,2025-03-08,50.02,864.0,S32234,M32234
P32235,Until,Style,More,2016-08-29,2026-02-05,12.68,628.23,S32235,M32235
P32236,Hotel,Spring,Focus,2021-12-09,2027-06-17,438.48,550.71,S32236,M32236
P32237,Participant,Check,Wind,2016-06-15,2027-04-04,365.02,794.88,S32237,M32237
P32238,Course,Laugh,And,2016-11-05,2025-10-10,103.65,665.21,S32238,M32238
P32239,Particularly,Assume,Bill,2021-09-28,2028-12-25,476.23,634.24,S32239,M32239
P32240,Especially,Image,Talk,2014-12-04,2025-11-16,482.58,729.04,S32240,M32240
P32241,Help,Mean,Focus,2015-01-06,2026-07-06,440.42,905.72,S32241,M32241
P32242,Morning,Decade,Compare,2020-12-02,2026-10-20,292.49,658.01,S32242,M32242
P32243,Instead,Nation,Lot,2023-09-30,2028-07-08,114.81,586.56,S32243,M32243
P32244,Man,Certain,These,2018-12-27,2027-08-14,293.44,696.16,S32244,M32244
P32245,Change,Call,Suffer,2022-03-21,2027-01-11,208.02,785.81,S32245,M32245
P32246,Seek,Wear,Stuff,2014-10-27,2027-06-08,205.21,710.46,S32246,M32246
P32247,Kid,Nearly,Usually,2015-11-30,2026-01-21,383.29,585.93,S32247,M32247
P32248,Perform,Similar,Design,2023-06-12,2028-08-19,201.34,848.16,S32248,M32248
P32249,Than,Good,Note,2018-04-25,2024-09-14,457.26,803.2,S32249,M32249
P32250,Almost,Personal,Office,2015-03-10,2028-12-13,470.71,728.14,S32250,M32250
P32251,Bring,Until,Interest,2022-12-29,2024-02-05,78.7,827.89,S32251,M32251
P32252,Subject,Chance,Relate,2018-02-22,2028-06-14,347.13,782.21,S32252,M32252
P32253,Go,Someone,Behavior,2016-11-06,2026-12-08,337.18,528.9,S32253,M32253
P32254,Poor,Base,Easy,2015-12-16,2025-05-04,379.24,881.4,S32254,M32254
P32255,Mrs,Stop,Speak,2014-03-27,2026-07-18,106.96,505.54,S32255,M32255
P32256,Second,Sit,Newspaper,2019-04-23,2025-08-17,167.24,808.9,S32256,M32256
P32257,They,Table,Article,2016-03-30,2027-12-23,301.08,934.95,S32257,M32257
P32258,Friend,Bar,Election,2021-06-23,2026-10-19,71.62,832.27,S32258,M32258
P32259,Must,Study,No,2020-06-04,2024-02-20,45.33,764.63,S32259,M32259
P32260,Weight,Point,Education,2017-10-11,2025-04-23,255.96,760.53,S32260,M32260
P32261,Central,Figure,Scientist,2019-03-27,2027-06-10,340.59,581.38,S32261,M32261
P32262,Weight,History,Same,2022-04-03,2027-01-28,121.17,817.55,S32262,M32262
P32263,Production,Especially,Not,2019-07-15,2028-09-22,245.73,650.99,S32263,M32263
P32264,Property,During,Measure,2023-05-29,2025-01-23,460.74,539.05,S32264,M32264
P32265,Either,Lawyer,No,2016-08-25,2026-04-04,17.72,701.91,S32265,M32265
P32266,Candidate,The,Until,2019-07-27,2026-10-28,406.85,551.61,S32266,M32266
P32267,Heart,Wide,Black,2020-02-12,2025-12-08,160.23,519.07,S32267,M32267
P32268,Game,Plant,Manage,2020-03-20,2028-01-01,17.12,656.0,S32268,M32268
P32269,Standard,Indeed,Professional,2014-03-27,2026-11-06,87.2,948.28,S32269,M32269
P32270,Fine,Story,Fast,2019-04-18,2027-05-29,409.9,811.7,S32270,M32270
P32271,Sometimes,Contain,Enter,2017-08-21,2027-07-13,159.08,810.02,S32271,M32271
P32272,Former,Like,Practice,2015-10-21,2024-04-22,330.68,763.59,S32272,M32272
P32273,According,Benefit,Environment,2023-05-12,2024-04-27,339.06,676.77,S32273,M32273
P32274,Energy,Specific,Capital,2023-01-21,2026-01-25,338.48,789.35,S32274,M32274
P32275,Military,Yourself,Store,2017-05-02,2026-01-24,84.21,588.59,S32275,M32275
P32276,Out,Between,Will,2016-06-18,2026-12-18,331.3,670.3,S32276,M32276
P32277,Month,Indeed,Tough,2015-12-27,2024-04-20,337.9,743.5,S32277,M32277
P32278,Less,Always,Hard,2014-08-26,2024-08-17,288.35,872.04,S32278,M32278
P32279,Author,High,Brother,2017-12-23,2024-08-01,347.59,795.66,S32279,M32279
P32280,Book,Production,Just,2016-04-19,2025-01-28,386.05,579.15,S32280,M32280
P32281,Field,Their,Age,2014-10-31,2027-09-21,98.18,797.0,S32281,M32281
P32282,Can,Professor,Tonight,2014-08-26,2027-09-21,170.46,543.12,S32282,M32282
P32283,Imagine,Street,Shoulder,2018-06-08,2028-12-19,370.72,928.04,S32283,M32283
P32284,Now,Late,Collection,2020-07-15,2026-04-24,456.2,773.04,S32284,M32284
P32285,Life,Physical,Be,2018-07-30,2024-07-26,116.38,982.07,S32285,M32285
P32286,Cause,Political,Security,2018-08-17,2027-11-30,339.88,890.76,S32286,M32286
P32287,Training,Understand,System,2015-04-08,2027-09-07,482.23,599.35,S32287,M32287
P32288,Provide,Practice,Among,2019-12-08,2028-08-07,280.23,770.57,S32288,M32288
P32289,Beyond,Last,Establish,2018-08-21,2026-08-03,435.78,791.76,S32289,M32289
P32290,Land,Action,Style,2018-06-09,2029-01-16,393.34,618.52,S32290,M32290
P32291,Treat,Travel,Plant,2015-10-09,2024-03-24,180.68,811.76,S32291,M32291
P32292,Explain,Put,Option,2022-09-14,2026-12-22,58.44,940.94,S32292,M32292
P32293,National,Issue,Maybe,2015-03-14,2024-10-20,311.98,902.94,S32293,M32293
P32294,May,Spring,Forward,2022-10-05,2027-07-04,85.17,915.57,S32294,M32294
P32295,Shoulder,Bag,Edge,2017-11-22,2026-03-15,449.35,973.39,S32295,M32295
P32296,Assume,Worry,Analysis,2020-10-11,2027-05-05,449.76,722.62,S32296,M32296
P32297,Country,Against,No,2015-06-04,2024-09-28,166.59,985.25,S32297,M32297
P32298,Large,Explain,Both,2023-08-21,2028-09-15,316.27,698.72,S32298,M32298
P32299,Give,Speech,Ground,2016-08-08,2024-02-03,285.98,867.13,S32299,M32299
P32300,Break,Author,Entire,2017-07-21,2028-12-26,98.07,637.93,S32300,M32300
P32301,Area,Certainly,Feel,2018-02-08,2024-06-01,95.12,894.42,S32301,M32301
P32302,Country,Animal,Forget,2018-03-21,2028-11-19,89.8,765.64,S32302,M32302
P32303,Fall,Training,Card,2014-12-07,2027-06-29,66.29,977.01,S32303,M32303
P32304,Whatever,Ago,Coach,2018-10-21,2026-07-26,203.78,904.32,S32304,M32304
P32305,Employee,Stuff,Sea,2014-10-26,2026-06-28,268.59,802.84,S32305,M32305
